# r(Angstrom)	g(r)	in_region	integrand
1.742000000000000171e+01 9.988774469831255276e-01 0.000000000000000000e+00 3.348168051587617242e+02
1.744000000000000128e+01 9.986814227001997724e-01 0.000000000000000000e+00 3.355201996675276064e+02
1.746000000000000085e+01 9.985776755959163697e-01 0.000000000000000000e+00 3.362552474634751434e+02
1.748000000000000043e+01 9.985724146785713851e-01 0.000000000000000000e+00 3.370242572866042678e+02
1.750000000000000000e+01 9.986644228292529402e-01 0.000000000000000000e+00 3.378270454569149592e+02
1.751999999999999957e+01 9.988448924947544993e-01 0.000000000000000000e+00 3.386608514944072681e+02
1.753999999999999915e+01 9.990987077104208636e-01 0.000000000000000000e+00 3.395207443790811794e+02
1.755999999999999872e+01 9.994056142506023699e-01 0.000000000000000000e+00 3.403999965709366506e+02
1.757999999999999829e+01 9.997419482593360440e-01 0.000000000000000000e+00 3.412906540499737957e+02
1.760000000000000142e+01 1.000082353094907006e+00 0.000000000000000000e+00 3.421841103161926299e+02
1.762000000000000099e+01 1.000402255184170697e+00 0.000000000000000000e+00 3.430719486495929118e+02
1.764000000000000057e+01 1.000679193952646040e+00 0.000000000000000000e+00 3.439464020501748109e+02
1.766000000000000014e+01 1.000894655355436980e+00 0.000000000000000000e+00 3.448009928979383290e+02
1.767999999999999972e+01 1.001035432111337498e+00 0.000000000000000000e+00 3.456310178128834991e+02
1.769999999999999929e+01 1.001094412087868646e+00 0.000000000000000000e+00 3.464338410550101912e+02
1.771999999999999886e+01 1.001070748265048271e+00 0.000000000000000000e+00 3.472089772043185576e+02
1.773999999999999844e+01 1.000970027549463293e+00 0.000000000000000000e+00 3.479581743208084390e+02
1.776000000000000156e+01 1.000803164069580253e+00 0.000000000000000000e+00 3.486850535844801016e+02
1.778000000000000114e+01 1.000585707282660275e+00 0.000000000000000000e+00 3.493948886553332613e+02
1.780000000000000071e+01 1.000336340976935912e+00 0.000000000000000000e+00 3.500940986733680234e+02
1.782000000000000028e+01 1.000075392381515993e+00 0.000000000000000000e+00 3.507897377785843673e+02
1.783999999999999986e+01 9.998229453324050109e-01 0.000000000000000000e+00 3.514888384309822413e+02
1.785999999999999943e+01 9.995977771513764321e-01 0.000000000000000000e+00 3.521980360505618250e+02
1.787999999999999901e+01 9.994153406326966582e-01 0.000000000000000000e+00 3.529228514173229314e+02
1.789999999999999858e+01 9.992872768515355109e-01 0.000000000000000000e+00 3.536675052712656111e+02
1.792000000000000171e+01 9.992202744749510979e-01 0.000000000000000000e+00 3.544344987523900841e+02
1.794000000000000128e+01 9.992159964399484062e-01 0.000000000000000000e+00 3.552245678206960520e+02
1.796000000000000085e+01 9.992710575289127650e-01 0.000000000000000000e+00 3.560366553961836189e+02
1.798000000000000043e+01 9.993775056087331743e-01 0.000000000000000000e+00 3.568680631788527648e+02
1.800000000000000000e+01 9.995237020253191496e-01 0.000000000000000000e+00 3.577147485487034828e+02
1.801999999999999957e+01 9.996954473335079028e-01 0.000000000000000000e+00 3.585717136057358516e+02
1.803999999999999915e+01 9.998771999066208283e-01 0.000000000000000000e+00 3.594334329299498449e+02
1.805999999999999872e+01 1.000053486962394045e+00 0.000000000000000000e+00 3.602943564613453873e+02
1.807999999999999829e+01 1.000209905640410346e+00 0.000000000000000000e+00 3.611492710999224300e+02
1.810000000000000142e+01 1.000334667635946140e+00 0.000000000000000000e+00 3.619938638056814284e+02
1.812000000000000099e+01 1.000419084394598146e+00 0.000000000000000000e+00 3.628249078986217455e+02
1.814000000000000057e+01 1.000458348540976372e+00 0.000000000000000000e+00 3.636405593987437328e+02
1.816000000000000014e+01 1.000451861472846815e+00 0.000000000000000000e+00 3.644404918460472231e+02
1.817999999999999972e+01 1.000402911425673835e+00 0.000000000000000000e+00 3.652257956205324376e+02
1.819999999999999929e+01 1.000318353659811921e+00 0.000000000000000000e+00 3.659988765421991275e+02
1.821999999999999886e+01 1.000207944936941651e+00 0.000000000000000000e+00 3.667632262110474812e+02
1.823999999999999844e+01 1.000083235671880066e+00 0.000000000000000000e+00 3.675230266270775132e+02
1.826000000000000156e+01 9.999568164200602904e-01 0.000000000000000000e+00 3.682828799902891888e+02
1.828000000000000114e+01 9.998407769104162846e-01 0.000000000000000000e+00 3.690472442206823871e+02
1.830000000000000071e+01 9.997461151308467686e-01 0.000000000000000000e+00 3.698202124582571741e+02
1.832000000000000028e+01 9.996814090302990063e-01 0.000000000000000000e+00 3.706050163230135581e+02
1.833999999999999986e+01 9.996522867207024987e-01 0.000000000000000000e+00 3.714038193749515244e+02
1.835999999999999943e+01 9.996610973787211085e-01 0.000000000000000000e+00 3.722175826940710408e+02
1.837999999999999901e+01 9.997063872736692280e-01 0.000000000000000000e+00 3.730458561003722480e+02
1.839999999999999858e+01 9.997834124562587910e-01 0.000000000000000000e+00 3.738869544538550826e+02
1.842000000000000171e+01 9.998845006613891195e-01 0.000000000000000000e+00 3.747380798945195579e+02
1.844000000000000128e+01 9.999996072372147049e-01 0.000000000000000000e+00 3.755955186823655367e+02
1.846000000000000085e+01 1.000117308839786334e+00 0.000000000000000000e+00 3.764550054973931310e+02
1.848000000000000043e+01 1.000225790675129733e+00 0.000000000000000000e+00 3.773120901396023328e+02
1.850000000000000000e+01 1.000313876273711378e+00 0.000000000000000000e+00 3.781625251289931384e+02
1.851999999999999957e+01 1.000372099475773657e+00 0.000000000000000000e+00 3.790026743455654810e+02
1.853999999999999915e+01 1.000393378833929203e+00 0.000000000000000000e+00 3.798297759893194439e+02
1.855999999999999872e+01 1.000373931545000650e+00 0.000000000000000000e+00 3.806423000202551066e+02
1.857999999999999829e+01 1.000313353147115336e+00 0.000000000000000000e+00 3.814399920183723225e+02
1.860000000000000142e+01 1.000215183432850541e+00 0.000000000000000000e+00 3.822241032836711838e+02
1.862000000000000099e+01 1.000086301817436185e+00 0.000000000000000000e+00 3.829971754961516126e+02
1.864000000000000057e+01 9.999367151480269555e-01 0.000000000000000000e+00 3.837629730558136316e+02
1.866000000000000014e+01 9.997788617123701815e-01 0.000000000000000000e+00 3.845262283426572480e+02
1.867999999999999972e+01 9.996264350727807058e-01 0.000000000000000000e+00 3.852921984966824311e+02
1.869999999999999929e+01 9.994937479878349684e-01 0.000000000000000000e+00 3.860664250178892303e+02
1.871999999999999886e+01 9.993941815521862893e-01 0.000000000000000000e+00 3.868541361262776377e+02
1.873999999999999844e+01 9.993394655270386728e-01 0.000000000000000000e+00 3.876599638618476433e+02
1.876000000000000156e+01 9.993385289529435056e-01 0.000000000000000000e+00 3.884874905445993818e+02
1.878000000000000114e+01 9.993967437589876823e-01 0.000000000000000000e+00 3.893389425945326821e+02
1.880000000000000071e+01 9.995154621313537824e-01 0.000000000000000000e+00 3.902149952316474923e+02
1.882000000000000028e+01 9.996916530398097800e-01 0.000000000000000000e+00 3.911146136159438242e+02
1.883999999999999986e+01 9.999180696621414732e-01 0.000000000000000000e+00 3.920351002674219103e+02
1.885999999999999943e+01 1.000183463745343948e+00 0.000000000000000000e+00 3.929721617060815220e+02
1.887999999999999901e+01 1.000473517872001672e+00 0.000000000000000000e+00 3.939202587719226472e+02
1.889999999999999858e+01 1.000771484404908707e+00 0.000000000000000000e+00 3.948728458249454434e+02
1.892000000000000171e+01 1.001059298877186032e+00 0.000000000000000000e+00 3.958228007051500867e+02
1.894000000000000128e+01 1.001319116521638630e+00 0.000000000000000000e+00 3.967630279125361312e+02
1.896000000000000085e+01 1.001533979595919055e+00 0.000000000000000000e+00 3.976867243471037341e+02
1.898000000000000043e+01 1.001689434459293038e+00 0.000000000000000000e+00 3.985880263288530045e+02
1.900000000000000000e+01 1.001774471359704544e+00 0.000000000000000000e+00 3.994623946977837932e+02
1.901999999999999957e+01 1.001782125104017096e+00 0.000000000000000000e+00 4.003068691738962457e+02
1.903999999999999915e+01 1.001710357231873516e+00 0.000000000000000000e+00 4.011204385171902800e+02
1.905999999999999872e+01 1.001561935170485418e+00 0.000000000000000000e+00 4.019040127076659701e+02
1.907999999999999829e+01 1.001344454495087133e+00 0.000000000000000000e+00 4.026604521253232178e+02
1.910000000000000142e+01 1.001070076656374930e+00 0.000000000000000000e+00 4.033944822501621843e+02
1.912000000000000099e+01 1.000754321368423572e+00 0.000000000000000000e+00 4.041122253621825280e+02
1.914000000000000057e+01 1.000415528765072892e+00 0.000000000000000000e+00 4.048209972013846709e+02
1.916000000000000014e+01 1.000073379916273542e+00 0.000000000000000000e+00 4.055287191077682678e+02
1.917999999999999972e+01 9.997477570089591259e-01 0.000000000000000000e+00 4.062434607013335039e+02
1.919999999999999929e+01 9.994572805878519928e-01 0.000000000000000000e+00 4.069728452820803568e+02
1.921999999999999886e+01 9.992179972377762676e-01 0.000000000000000000e+00 4.077235091700088674e+02
1.923999999999999844e+01 9.990425930444812863e-01 0.000000000000000000e+00 4.085007693251188812e+02
1.926000000000000156e+01 9.989392829203239677e-01 0.000000000000000000e+00 4.093081541074107008e+02
1.928000000000000114e+01 9.989111764062522658e-01 0.000000000000000000e+00 4.101471239568839451e+02
1.930000000000000071e+01 9.989564917552263834e-01 0.000000000000000000e+00 4.110171377935388364e+02
1.932000000000000028e+01 9.990682063764753096e-01 0.000000000000000000e+00 4.119154880573752280e+02
1.933999999999999986e+01 9.992349265258967383e-01 0.000000000000000000e+00 4.128376376283933382e+02
1.935999999999999943e+01 9.994414710319855510e-01 0.000000000000000000e+00 4.137774427465930103e+02
1.937999999999999901e+01 9.996702455461496939e-01 0.000000000000000000e+00 4.147277068319742170e+02
1.939999999999999858e+01 9.999020949677448478e-01 0.000000000000000000e+00 4.156805243845371365e+02
1.942000000000000171e+01 1.000118129576195170e+00 0.000000000000000000e+00 4.166280348642818012e+02
1.944000000000000128e+01 1.000300887912551673e+00 0.000000000000000000e+00 4.175629090912077572e+02
1.946000000000000085e+01 1.000435492490147293e+00 0.000000000000000000e+00 4.184788386453154772e+02
1.948000000000000043e+01 1.000511077231331258e+00 0.000000000000000000e+00 4.193711451466047038e+02
1.950000000000000000e+01 1.000521184735319702e+00 0.000000000000000000e+00 4.202369642550756339e+02
1.951999999999999957e+01 1.000464764030918330e+00 0.000000000000000000e+00 4.210756845107280810e+02
1.953999999999999915e+01 1.000345725924171703e+00 0.000000000000000000e+00 4.218887830735621947e+02
1.955999999999999872e+01 1.000173102768054045e+00 0.000000000000000000e+00 4.226799146635777902e+02
1.957999999999999829e+01 9.999602362783821530e-01 0.000000000000000000e+00 4.234545898007751248e+02
1.960000000000000142e+01 9.997236931840519647e-01 0.000000000000000000e+00 4.242197334051542157e+02
1.962000000000000099e+01 9.994822797946272264e-01 0.000000000000000000e+00 4.249832798767146187e+02
1.964000000000000057e+01 9.992554172500447418e-01 0.000000000000000000e+00 4.257534906954567191e+02
1.966000000000000014e+01 9.990618490285909647e-01 0.000000000000000000e+00 4.265384054413804620e+02
1.967999999999999972e+01 9.989179883203889165e-01 0.000000000000000000e+00 4.273451320144857277e+02
1.969999999999999929e+01 9.988369647962411779e-01 0.000000000000000000e+00 4.281794280347726271e+02
1.971999999999999886e+01 9.988272180907490361e-01 0.000000000000000000e+00 4.290450825222411027e+02
1.973999999999999844e+01 9.988920629401750739e-01 0.000000000000000000e+00 4.299437083968912248e+02
1.976000000000000156e+01 9.990292111454708301e-01 0.000000000000000000e+00 4.308745140187230618e+02
1.978000000000000114e+01 9.992309829760385176e-01 0.000000000000000000e+00 4.318343701077363903e+02
1.980000000000000071e+01 9.994846544616848849e-01 0.000000000000000000e+00 4.328179365439312392e+02
1.982000000000000028e+01 9.997734877369612860e-01 0.000000000000000000e+00 4.338180873073077350e+02
1.983999999999999986e+01 1.000077846415497795e+00 0.000000000000000000e+00 4.348263777378659256e+02
1.985999999999999943e+01 1.000376577734952921e+00 0.000000000000000000e+00 4.358336338356055535e+02
1.987999999999999901e+01 1.000648887289641298e+00 0.000000000000000000e+00 4.368307638405268563e+02
1.989999999999999858e+01 1.000875429070814171e+00 0.000000000000000000e+00 4.378092364326298025e+02
1.992000000000000171e+01 1.001040116103664168e+00 0.000000000000000000e+00 4.387618805319144144e+02
1.994000000000000128e+01 1.001131329960291527e+00 0.000000000000000000e+00 4.396834306783805459e+02
1.996000000000000085e+01 1.001142760148054922e+00 0.000000000000000000e+00 4.405709159720282173e+02
1.998000000000000043e+01 1.001073875966773885e+00 0.000000000000000000e+00 4.414238914528575606e+02
2.000000000000000000e+01 1.000930214471142943e+00 0.000000000000000000e+00 4.422445908008684796e+02
